BGE,rate,ontology,response,species,class,monomer
0.15021361111219034,0.0067145229011581105,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,glycine betaine
0.8306335580739274,0.0018037559808112688,Nucleotides,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,guanine
0.3106863944558696,0.06217601390214233,Nucleotides,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,guanosine
5.857342314604104,0.0006199229398422473,Sugars,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,fructose
10.107155026983826,0.0017840612952523351,Sugars,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,glucose
0.02693906393920457,0.0025425565761929532,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,histidine
5.298909129689377,0.001326896306781764,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,homoserine 
0.1307003905440153,0.00561457145010245,Nucleotides,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,hypoxanthine
9.443748644265188,0.0316058014369669,Auxins,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,indole-3-acetic acid
0.3707180690269138,0.09390751316842735,Nucleotides,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,inosine 
0.022825288051247537,0.0017239244347061415,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,isoleucine 
0.0356345458328613,0.0026599658395509056,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,jasmonic acid
5.225212690969883,0.0012845302042177428,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,L-aspartic acid
0.28266436639616843,0.039020637380344315,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,L-carnitine
0.184830730618066,0.004675438894122089,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,L-citrulline
0.12255235996122658,0.01735100725170256,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,L-glutamate 
0.11174041485560432,0.013707952203122962,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,L-hydroxyproline
0.1326635795431888,0.016881864986338146,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,L-pyroglutamic acid
0.1860110767553568,0.01568696149682857,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,L-tyrosine 
0.16332560082990852,0.02064424421323251,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,lactic acid
0.16817560844532145,0.005538418167900901,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,leucine
0.10131964597142828,0.006024461525906375,Fatty acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,linoleic acid
0.15208708142051724,0.03728964945386324,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,lysine
0.08998724571344385,0.0036760713114663717,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,malic acid
0.16955884392031345,0.031078662447127876,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,malonic acid 
0.20472694586382043,0.012866042505668937,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,methionine 
0.17813911558199347,0.006062741705209253,Sugars,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,N-acetyl-D-glucosamine 
0.2372123293296825,0.01548469039722421,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,nicotinic acid
0.2441655042250094,0.017658109937913183,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,ornithine
0.1730153934820015,0.022080499450746274,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,pantothenic acid 
0.16231812529210446,0.005000429892372524,Sugars,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,arabinose
0.11812216415857775,0.004742549548006886,Sugars,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,D-ribose
0.10392654867146009,0.003989820729784576,Sugars,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,xylose
5.29581448591984,0.00257281289102473,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,phenylalanine 
0.2729652242656996,0.014460632033177672,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,proline 
3.2471593778599845,0.0022769537800437305,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,salicylic acid
0.11721393937601685,0.006243505237490775,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,serine 
0.15782517461436577,0.007746985338092245,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,shikimic acid 
0.1275304955975293,0.0070824564381921145,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,sinapyl alcohol
0.06706656486722126,0.005412171512213487,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,stachyhydrine
0.08217262813664591,0.004278901311498377,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,succinic acid
0.31316836478258403,0.07171505758206327,Sugars,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,inositol
0.08021590800928874,0.014969542741730499,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,syringic acid
0.08526951027965803,0.0048941172874426234,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,taurine
0.027104125164862592,0.0025425794815654708,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,thiamine
5.273401070943761,0.0027486351834548916,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,threonic acid 
0.1446390908683561,0.01085906142486039,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,threonine 
0.14978675492154206,0.023236055099516584,Nucleotides,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,thymidine
0.373517444326461,0.11186712642551606,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,trans-cinnamic acid
0.022972389658943455,0.0017239455813460773,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,trans-ferulic acid
0.10090269689108597,0.020818292974918343,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,trigonelline
5.223465822806989,0.0012845347314272542,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,tryptophan
0.2834527845099674,0.039020617818669424,Nucleotides,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,uracil
0.18535337424147255,0.004675435811826486,Nucleotides,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,uridine
0.1228878657768349,0.017350999141859738,Amino acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,valine 
0.11205189888645091,0.013707945678468933,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,vanillic acid
0.13302847121782663,0.016881857021956652,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,vanillin
0.18654643253514397,0.015686953995473357,Nucleotides,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,xanthine
0.1637973313858622,0.020644234232450123,Fatty acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,linoleic acid
0.16866990566862844,0.0055384089205883225,Organic acids,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,oxalic acid
0.10162323600380126,0.006024456758456646,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,2-aminoisobutyric acid 
0.15249108630488384,0.03729001420264733,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,"2,3-Dihydroxybenzoic acid"
0.09024172300762956,0.003676087418016534,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,3-Dehydroshikimic acid
0.17003616014801443,0.031078647504088605,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,5-aminovaleric acid
0.20529408531940416,0.012866035980613007,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,abscisic acid
0.17862824950041326,0.006062739826487605,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,adenine
0.23786158950993352,0.015484682431979662,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,adenosine
0.24482758730350027,0.01765810116904947,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,alanine
0.17347064034995513,0.02208020757924243,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,alpha-ketoglutaric acid 
0.16276715030800948,0.00500042917563172,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,arginine
0.1184566671001644,0.004742549792002341,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,asparagine 
0.10422336833560286,0.003989822728011856,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,betonicine
5.294886847205547,0.002572812412147439,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,biotin 
0.2736999452437965,0.014460624568280858,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,caffeic acid
3.2464806632319263,0.002276966696968434,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,choline
0.11754955111274532,0.006243503666934127,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,cis-aconitic acid
0.1582649164031025,0.007746981774367898,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,cytidine
0.12787547178695624,0.00708245654078149,Sugars,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,rhamnose
0.06726651617230356,0.0054121698031111345,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,deoxyguanosine
0.08246037693753518,0.004278905798300547,Sugars,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,maltose
0.31404163659885176,0.07171442689327344,Sugars,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,sucrose
0.08044194200305531,0.014969536385550621,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,fumaric acid 
0.08550619057007933,0.0048941255047971035,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,gamma-amino-n-butyric acid 
0.027185599788751545,0.002542590130587874,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,glycine 
5.27258464094892,0.0027486363169567426,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,glycine betaine
0.1450229474230892,0.010859055901241975,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,guanine
0.15018024710473066,0.02323529701710475,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,guanosine
0.37449800391806937,0.11186707058223513,Sugars,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,fructose
0.023045054162438953,0.0017239543795241606,Sugars,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,glucose
0.10117682388933874,0.020818283485839664,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,histidine
5.258788625537155,0.001284443508553613,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,homoserine 
0.26829499666285994,0.039019266874890136,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,hypoxanthine
0.17538805327402196,0.004675460971398093,Auxins,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,indole-3-acetic acid
0.11648071457636125,0.017350974563671365,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,inosine 
0.10610881182441206,0.013707934731246412,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,isoleucine 
0.12606173969753454,0.016881837253554313,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,jasmonic acid
0.17634841525169684,0.015686942060871862,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,L-aspartic acid
0.15261525840586865,0.020639132432183814,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,L-carnitine
0.15926318851931365,0.005538538183301013,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,L-citrulline
0.09585151596884789,0.006024552619337986,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,L-glutamate 
0.14465689013653288,0.03728937932201966,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,L-hydroxyproline
0.0853894330114093,0.003675738765865169,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,L-pyroglutamic acid
0.1608186359981026,0.03107844061995466,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,L-tyrosine 
0.19387662372993414,0.01286603980189815,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,lactic acid
0.16864653634217286,0.0060627220185155385,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,leucine
0.22496474755064405,0.015484686577587916,Fatty acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,linoleic acid
0.23170291134115206,0.017658100353065392,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,lysine
0.16452349850364448,0.022080411073171023,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,malic acid
0.1541961147569545,0.005000396692328792,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,malonic acid 
0.11207918220248494,0.004742505131118967,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,methionine 
0.09856654502428781,0.003989768656742846,Sugars,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,N-acetyl-D-glucosamine 
5.313584437560143,0.0025728011224326547,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,nicotinic acid
0.25965695923851534,0.014460632379713912,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,ornithine
3.260172044301304,0.002276693565830126,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,pantothenic acid 
0.11115456964212803,0.006243478165087758,Sugars,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,arabinose
0.14987426600956402,0.00774697650308598,Sugars,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,D-ribose
0.12128346949218866,0.007082386580899873,Sugars,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,xylose
0.06346375202358331,0.005412204252752649,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,phenylalanine 
0.07703953341105503,0.004278767951942743,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,proline 
0.297302251834888,0.07171354967198978,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,salicylic acid
0.07613158025409851,0.014969502388387814,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,serine 
0.08098922410022243,0.004893910625453227,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,shikimic acid 
0.02563652970673553,0.002542373448838474,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,sinapyl alcohol
5.289034289751936,0.0027486333551102297,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,stachyhydrine
0.13768134510673635,0.01085906054470578,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,succinic acid
0.1424279509776219,0.02323589246902144,Sugars,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,inositol
0.3556571957330956,0.11186684443780559,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,syringic acid
0.021667561764422777,0.001723763588766089,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,taurine
0.09565143917201427,0.020818205105015926,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,thiamine
0.07472226386468825,0.031086911932796526,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,threonic acid 
0.3008595826119627,0.24970862680878392,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,threonine 
0.23873285734773877,0.12875578237294633,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,thymidine
0.13647442912705343,0.05278482025898916,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,trans-cinnamic acid
0.1275918143945827,0.049584698765087615,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,trans-ferulic acid
0.1495009041037305,0.06621760608420893,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,trigonelline
0.2010345025005834,0.08914508769396479,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,tryptophan
0.16814113508964942,0.04363616495728482,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,uracil
0.2465967785181511,0.1032660258689324,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,uridine
0.20687332199425854,0.0739071665607273,Amino acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,valine 
0.15706507607489553,0.053466316274530655,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,vanillic acid
0.1376230535593925,0.04571737536061782,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,vanillin
0.17459397571291888,0.05506778412998645,Nucleotides,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,xanthine
0.22314927993189243,0.10073762390616696,Fatty acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,linoleic acid
0.2146526866883838,0.09438910793370331,Organic acids,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,oxalic acid
0.2543114406601261,0.12689129168713642,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,2-aminoisobutyric acid 
0.2645445112260678,0.162736830517446,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,"2,3-Dihydroxybenzoic acid"
0.18788425867759262,0.07880350578899775,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,3-Dehydroshikimic acid
0.19903416523507403,0.061875334281380166,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,5-aminovaleric acid
0.15547454550104706,0.05539162054430909,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,abscisic acid
0.15044432705044247,0.051227365328152974,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,adenine
0.12213472389868742,0.03931286731240212,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,adenosine
0.29751141511346085,0.20507485793960806,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,alanine
0.08708795706651207,0.028576760941565124,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,alpha-ketoglutaric acid 
0.14016662091843773,0.03808074543100722,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,arginine
0.18249744005512128,0.061538819341799736,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,asparagine 
0.15055047071611039,0.03766239590150923,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,betonicine
0.1835039521053499,0.07216885625127227,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,biotin 
0.10474518068386643,0.023370055714854586,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,caffeic acid
0.33829571266467867,0.4494054107348769,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,choline
0.08916539786024313,0.030212718567063923,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,cis-aconitic acid
0.12012706524741712,0.05153719632104707,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,cytidine
0.10267107219343322,0.029794413819256734,Sugars,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,rhamnose
0.13218543971347968,0.03848864469475516,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,deoxyguanosine
0.15655483621802418,0.02674018321217801,Sugars,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,maltose
0.155489239492421,0.039975662752677936,Sugars,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,sucrose
0.3924917178827495,0.6421772642986892,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,fumaric acid 
0.07157334900195113,0.023239103753370797,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,gamma-amino-n-butyric acid 
0.1043703346570419,0.02867751184980672,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,glycine 
0.004840517651659817,0.0017767965002827841,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,glycine betaine
0.2117209329101189,0.03627584167393332,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,guanine
0.15822185708640757,0.009611708308938382,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,guanosine
0.023223280823941206,0.003948774795633311,Sugars,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,fructose
0.02395180927425662,0.003781348360050991,Sugars,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,glucose
7.957234471904794,0.0023767565498591277,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,histidine
0.1253802172506185,0.006372824546709233,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,homoserine 
0.11669047508443603,0.011852714842529954,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,hypoxanthine
0.16766285829803773,0.009481907546761174,Auxins,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,indole-3-acetic acid
0.13251277605964729,0.006351078314702899,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,inosine 
0.06608773436922849,0.004328756004759157,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,isoleucine 
9.991981426565747,0.0022405325723832167,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,jasmonic acid
0.11176506818244196,0.006332048812942494,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,L-aspartic acid
0.1467943079461735,0.00806157212854258,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,L-carnitine
0.14468368927488007,0.011757089499911179,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,L-citrulline
0.1782728480296789,0.015484642001591956,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,L-glutamate 
0.17541212203265003,0.008870286211478139,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,L-hydroxyproline
6.2829029405327566,0.053433372571657464,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,L-pyroglutamic acid
0.12170821762937763,0.005000242200247619,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,L-tyrosine 
0.062006615385323184,0.0040361356397576945,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,lactic acid
0.03779707615448146,0.004523914512959317,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,leucine
5.500668395992242,0.005496879096064828,Fatty acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,linoleic acid
0.20921214824767215,0.016851107467734053,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,lysine
3.329856134305503,0.002275346630184614,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,malic acid
0.086114001727714,0.005680476298127412,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,malonic acid 
0.12124517516801542,0.009450507490360362,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,methionine 
0.08291043489528666,0.00419429956402787,Sugars,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,N-acetyl-D-glucosamine 
0.11423829519334393,0.006714398053212953,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,nicotinic acid
0.023281313101432728,0.0018032953903693646,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,ornithine
0.2346045785621088,0.06217273550070118,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,pantothenic acid 
5.959480626258019,0.0006197495963830787,Sugars,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,arabinose
10.47912944091604,0.0017836217123692374,Sugars,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,D-ribose
0.019930712649797344,0.0025413059145882847,Sugars,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,xylose
5.3658865019684505,0.0013268279297903108,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,phenylalanine 
0.09966951908161954,0.0056136365930922446,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,proline 
9.443748644265188,0.0316058014369669,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,salicylic acid
0.2840243595358741,0.09390524648607375,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,serine 
0.016713757900665392,0.0017228244983272408,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,shikimic acid 
0.02649704853382949,0.0026581868183353894,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,sinapyl alcohol
0.006465178767508938,0.0017777498885117693,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,stachyhydrine
0.27673967584109793,0.036276942037601234,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,succinic acid
0.20608505110097014,0.009611713805422438,Sugars,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,inositol
0.0307386585910032,0.003950411072853161,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,syringic acid
3.4935513576334953,0.0037829459678663333,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,taurine
7.8501012039536455,0.0023767901589408294,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,thiamine
0.16624960965862537,0.006372848440013417,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,threonic acid 
0.15410719199195855,0.011852754043737798,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,threonine 
0.21834480251901772,0.00948190636816474,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,thymidine
0.1728914223102956,0.006351135410382543,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,trans-cinnamic acid
0.08735580715180374,0.004330953480350469,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,trans-ferulic acid
9.830521324311714,0.0022408735536830872,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,trigonelline
0.14755076959676322,0.006332091262744086,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,tryptophan
0.19240743366853894,0.008061576652161976,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,uracil
0.18724816205126876,0.011757098072074661,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,uridine
0.23200362958281415,0.015484671726812567,Amino acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,valine 
0.22865410162149732,0.008870285490067607,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,vanillic acid
6.2829029405327566,0.053433372571657464,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,vanillin
0.15906776287496244,0.005000411573984009,Nucleotides,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,xanthine
0.08178419261457581,0.004036078088300113,Fatty acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,linoleic acid
4.003094764127341,0.0045237971813096006,Organic acids,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,oxalic acid
