BGE,rate,JV,JE,ontology,response,species,phylum,monomer,class
0.5817090526268167,0.0946551317120569,1.1550110367622227e-5,3.086838459306086e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,asparagine ,Alphaproteobacteria
0.6579083341098855,0.09465653195716489,1.4261173731982294e-5,4.927633082035367e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,betonicine,Alphaproteobacteria
0.6722126784854898,0.05634470715519937,1.3478923225437612e-5,2.739516408963459e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,biotin ,Alphaproteobacteria
0.6622960565649126,0.05634544535821708,1.347216224837701e-5,2.7358302452927376e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,caffeic acid,Alphaproteobacteria
0.6566286590710129,0.09465580084810223,1.426031832706755e-5,4.926858712753067e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,choline,Alphaproteobacteria
0.6415589370480024,0.056345385812756804,1.1674698166574663e-5,2.0407497922735594e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,cis-aconitic acid,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Nucleotides,positive,Sphingomonas sp. URHD0057,Proteobacteria,cytidine,Alphaproteobacteria
0.6466804377064328,0.06946612652145988,1.3023991856557485e-5,3.0339682578448963e-6,Sugars,positive,Sphingomonas sp. URHD0057,Proteobacteria,rhamnose,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Nucleotides,positive,Sphingomonas sp. URHD0057,Proteobacteria,deoxyguanosine,Alphaproteobacteria
0.6731370129427658,0.06946652635855204,1.4722796344833079e-5,4.227561595631032e-6,Sugars,positive,Sphingomonas sp. URHD0057,Proteobacteria,maltose,Alphaproteobacteria
0.6731370129427658,0.06946652635855204,1.4722796344833079e-5,4.227561595631032e-6,Sugars,positive,Sphingomonas sp. URHD0057,Proteobacteria,sucrose,Alphaproteobacteria
0.6081702977471717,0.05634199331159232,1.0741456818598492e-5,1.8181818181818183e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,fumaric acid ,Alphaproteobacteria
0.6129206975631953,0.09465426472105005,1.2483381373201767e-5,3.5864173579927225e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,gamma-amino-n-butyric acid ,Alphaproteobacteria
0.36638929074108184,0.09462279670265114,7.111963666974333e-6,1.793052840920445e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,glycine ,Alphaproteobacteria
0.6413553458420478,0.09465508287305137,1.337739723573716e-5,4.2586940547659865e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,glycine betaine,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Nucleotides,positive,Sphingomonas sp. URHD0057,Proteobacteria,guanine,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Nucleotides,positive,Sphingomonas sp. URHD0057,Proteobacteria,guanosine,Alphaproteobacteria
0.6440579130180267,0.06946577962307797,1.3022178473183206e-5,3.0329263401304385e-6,Sugars,positive,Sphingomonas sp. URHD0057,Proteobacteria,fructose,Alphaproteobacteria
0.6440579130180267,0.06946577962307797,1.3022178473183206e-5,3.0329263401304385e-6,Sugars,positive,Sphingomonas sp. URHD0057,Proteobacteria,glucose,Alphaproteobacteria
0.6283132006276086,0.09465595886556151,1.3367941929440478e-5,4.251471517752646e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,histidine,Alphaproteobacteria
0.594593112512965,0.09465524366773997,1.2468427280451426e-5,3.5770462792554525e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,homoserine ,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Nucleotides,positive,Sphingomonas sp. URHD0057,Proteobacteria,hypoxanthine,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Auxins,positive,Sphingomonas sp. URHD0057,Proteobacteria,indole-3-acetic acid,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Nucleotides,positive,Sphingomonas sp. URHD0057,Proteobacteria,inosine ,Alphaproteobacteria
0.6563867408384831,0.09465577567918024,1.426015342007359e-5,4.9267081056589305e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,isoleucine ,Alphaproteobacteria
0.6773806307891529,0.05634592526814577,1.4354250180918798e-5,3.20884970844139e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,jasmonic acid,Alphaproteobacteria
0.5985320239824963,0.09465524312341081,1.2471716181666034e-5,3.579103533671858e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,L-aspartic acid,Alphaproteobacteria
0.6617812413263986,0.09465577229675376,1.4263763162859612e-5,4.9299838060049705e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,L-carnitine,Alphaproteobacteria
0.6231493635748149,0.0946558845272912,1.3364102763752903e-5,4.248542680685616e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,L-citrulline,Alphaproteobacteria
0.6259932810432229,0.09465590745775167,1.3366223056570355e-5,4.250159311162049e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,L-glutamate ,Alphaproteobacteria
0.6236341989130305,0.09465592325163696,1.3364467267902827e-5,4.248821646055872e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,L-hydroxyproline,Alphaproteobacteria
0.6259932852074765,0.09465388229450855,1.3366226072768145e-5,4.250162858372892e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,L-pyroglutamic acid,Alphaproteobacteria
0.663721455953675,0.09465698476473644,1.4265050689762258e-5,4.931153035982517e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,L-tyrosine ,Alphaproteobacteria
0.5715982572170837,0.05634176996603338,9.850286126572694e-6,1.7835625178277062e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,lactic acid,Alphaproteobacteria
0.6563867408842194,0.09465577566498111,1.4260153609299877e-5,4.926708277425515e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,leucine,Alphaproteobacteria
0.6848060765400732,0.04285579860760342,1.4562003764706537e-5,2.6229760986980047e-6,Fatty acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,linoleic acid,Alphaproteobacteria
0.6473253043528511,0.0946544766160677,1.4253991871677027e-5,4.921120113536477e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,lysine,Alphaproteobacteria
0.6081702943952472,0.056341973064226274,1.0741455067053006e-5,1.8181818181818183e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,malic acid,Alphaproteobacteria
0.5710939480132231,0.05634174231315399,9.84993623872888e-6,1.7835676980630668e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,malonic acid ,Alphaproteobacteria
0.6663318577918604,0.094656787894155,1.5034058310253172e-5,5.777954658066734e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,methionine ,Alphaproteobacteria
0.6561768178097824,0.06946478386829523,1.303050358546394e-5,3.0377103629435564e-6,Sugars,positive,Sphingomonas sp. URHD0057,Proteobacteria,N-acetyl-D-glucosamine ,Alphaproteobacteria
0.6374914887812884,0.05634309102508096,1.16719327022147e-5,2.0401334523510337e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,nicotinic acid,Alphaproteobacteria
0.6261416263845916,0.0946559405856239,1.3366335719621587e-5,4.2502462595316595e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,ornithine,Alphaproteobacteria
0.6635783028539277,0.05634387610679187,1.3473034453234902e-5,2.736304590631859e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,pantothenic acid ,Alphaproteobacteria
0.631271295577052,0.06946387262849991,1.2126918543724113e-5,2.528821213549977e-6,Sugars,positive,Sphingomonas sp. URHD0057,Proteobacteria,arabinose,Alphaproteobacteria
0.631271295577052,0.06946387262849991,1.2126918543724113e-5,2.528821213549977e-6,Sugars,positive,Sphingomonas sp. URHD0057,Proteobacteria,D-ribose,Alphaproteobacteria
0.6312712955778936,0.06946387262404667,1.2126918416520435e-5,2.5288211547083424e-6,Sugars,positive,Sphingomonas sp. URHD0057,Proteobacteria,xylose,Alphaproteobacteria
0.6674331249301835,0.09465518758111768,1.5034738680813916e-5,5.778709550959424e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,phenylalanine ,Alphaproteobacteria
0.6326269735711327,0.09465503827546518,1.3371107157744344e-5,4.253888390258092e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,proline ,Alphaproteobacteria
0.6511095038956491,0.05634373503680828,1.259239128813234e-5,2.266116552294017e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,salicylic acid,Alphaproteobacteria
0.5457477592707358,0.09464992839676534,1.1516659014000583e-5,3.068769717839103e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,serine ,Alphaproteobacteria
0.6511094994364777,0.0563437076184331,1.2592388122011236e-5,2.266114201517759e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,shikimic acid ,Alphaproteobacteria
0.6718915533489356,0.056344384211408895,1.3478707846562298e-5,2.7393996735516683e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,sinapyl alcohol,Alphaproteobacteria
0.6578793467117416,0.05634374467941054,1.2597123129211745e-5,2.2681557222319615e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,stachyhydrine,Alphaproteobacteria
0.6082685850962546,0.056341990655499885,1.0741524471392674e-5,1.8181818181818183e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,succinic acid,Alphaproteobacteria
0.6440579130180267,0.06946577962307797,1.3022178473183206e-5,3.0329263401304385e-6,Sugars,positive,Sphingomonas sp. URHD0057,Proteobacteria,inositol,Alphaproteobacteria
0.6622960549646174,0.05634543351479653,1.3472161476269761e-5,2.7358293958265455e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,syringic acid,Alphaproteobacteria
0.5979133527705167,0.056341867157768455,1.07343593425317e-5,1.8181818181818183e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,taurine,Alphaproteobacteria
0.6734376251643044,0.0563460973142304,1.3479758496030813e-5,2.7399721085694823e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,thiamine,Alphaproteobacteria
0.6082685815537755,0.056341970618969034,1.0741521680966208e-5,1.8181818181818183e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,threonic acid ,Alphaproteobacteria
0.5945931125131971,0.09465524364379155,1.2468427280506553e-5,3.5770462793072105e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,threonine ,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Nucleotides,positive,Sphingomonas sp. URHD0057,Proteobacteria,thymidine,Alphaproteobacteria
0.6650112030442401,0.05634572878376999,1.3474017513916078e-5,2.736842439490443e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,trans-cinnamic acid,Alphaproteobacteria
0.6659727767257164,0.05634580954350142,1.3474671867230782e-5,2.737198026002093e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,trans-ferulic acid,Alphaproteobacteria
0.6472666932300655,0.05634511554450136,1.258969478111738e-5,2.264955401434801e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,trigonelline,Alphaproteobacteria
0.6686558854399465,0.09465679608803013,1.5035489570183808e-5,5.779540021110262e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,tryptophan,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Nucleotides,positive,Sphingomonas sp. URHD0057,Proteobacteria,uracil,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Nucleotides,positive,Sphingomonas sp. URHD0057,Proteobacteria,uridine,Alphaproteobacteria
0.6413553458420478,0.09465508287305137,1.337739723573716e-5,4.2586940547659865e-6,Amino acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,valine ,Alphaproteobacteria
0.6572909740249941,0.05634372909282775,1.2596711081476337e-5,2.2679775324855167e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,vanillic acid,Alphaproteobacteria
0.6581494632442529,0.05634374831997846,1.259731317716359e-5,2.2682375656326438e-6,Organic acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,vanillin,Alphaproteobacteria
NaN,0.003364818800925941,2.7273499216758623e-6,1.498059265929514e-8,Nucleotides,positive,Sphingomonas sp. URHD0057,Proteobacteria,xanthine,Alphaproteobacteria
0.6848060765400732,0.04285579860760342,1.4562003764706537e-5,2.6229760986980047e-6,Fatty acids,positive,Sphingomonas sp. URHD0057,Proteobacteria,linoleic acid,Alphaproteobacteria
0.5361672112045202,0.45464558019073853,1.5187315052497434e-5,1.1383757707885529e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,2-aminoisobutyric acid ,Bacilli
0.5343752344334594,0.07326195318785482,1.0426658511717542e-5,1.7384045027356839e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,"2,3-Dihydroxybenzoic acid",Bacilli
0.5343752324853275,0.07326193401789145,1.0426657890898924e-5,1.7384045003796545e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,3-Dehydroshikimic acid,Bacilli
0.5573706199612667,0.45465416956559696,1.5235433590047105e-5,1.144855520467341e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,5-aminovaleric acid,Bacilli
0.554051860544909,0.07326406194935926,1.2304957370011809e-5,1.914128359677575e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,abscisic acid,Bacilli
0.4741449636522841,0.061342157195526534,7.063621481562867e-6,1.4034190950949353e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,adenine,Bacilli
0.536681775444056,0.06134675669984159,9.585202691867189e-6,1.558902821348502e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,adenosine,Bacilli
0.4749411518116978,0.4545895545818813,1.9432639226412843e-5,1.869858615725589e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,alpha-alanine ,Bacilli
0.51977707433357,0.07326376981897649,9.488460566467503e-6,1.6590976326222664e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,alpha-ketoglutaric acid ,Bacilli
0.5333509246012518,0.4546475259170251,1.4341713299137459e-5,1.0340100522054862e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,arginine,Bacilli
0.5127995401794321,0.45463717879923904,1.4286737232074557e-5,1.027252888514206e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,asparagine ,Bacilli
0.5696716331943503,0.4546557987936879,1.5950380500147193e-5,1.2487688080355693e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,betonicine,Bacilli
0.5486422607520958,0.07326449544530311,1.1365742834078214e-5,1.8181818181818183e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,biotin ,Bacilli
0.5418566654737473,0.07326337639901764,1.0435533585355204e-5,1.73829312575355e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,caffeic acid,Bacilli
0.568711506829457,0.4546552142652318,1.594856777267796e-5,1.2485056580414802e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,choline,Bacilli
0.5282836590047746,0.07326272130660418,9.49830563620077e-6,1.6588132287765075e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,cis-aconitic acid,Bacilli
0.5361821947210775,0.06134513979676923,9.584574350983537e-6,1.5589171846281138e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,cytidine,Bacilli
0.5405997801600828,0.18645542955108224,1.2468433825712631e-5,4.077764890049226e-6,Sugars,undefined,Staphylococcus sp. URHA0057,Firmicutes,rhamnose,Bacilli
0.5366817761258912,0.061346756692304244,9.585204846986818e-6,1.5589028213485566e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,deoxyguanosine,Bacilli
0.5586950722083852,0.18645746883597633,1.4249656225913567e-5,5.551512649774148e-6,Sugars,undefined,Staphylococcus sp. URHA0057,Firmicutes,maltose,Bacilli
0.5586950722083852,0.18645746883597633,1.4249656225913567e-5,5.551512649774148e-6,Sugars,undefined,Staphylococcus sp. URHA0057,Firmicutes,sucrose,Bacilli
0.5060630825790908,0.07326171563861456,8.63512633872739e-6,1.564715582149916e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,fumaric acid ,Bacilli
0.5361672112045202,0.45464558019073853,1.5187315052497434e-5,1.1383757707885529e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,gamma-amino-n-butyric acid ,Bacilli
0.3502779137207174,0.4542702740349617,1.9015575023914718e-5,1.780345182310071e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,glycine ,Bacilli
0.5573706199612667,0.45465416956559696,1.5235433590047105e-5,1.144855520467341e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,glycine betaine,Bacilli
0.4745674739594225,0.06134213335591937,7.0640555666155226e-6,1.4036041291775496e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,guanine,Bacilli
0.5365324848654454,0.0613459876043152,9.585015132281754e-6,1.5589070956334684e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,guanosine,Bacilli
0.5387863978246201,0.18645664963426578,1.2465702034891466e-5,4.075858183675e-6,Sugars,undefined,Staphylococcus sp. URHA0057,Firmicutes,fructose,Bacilli
0.5387863978246201,0.18645664963426578,1.2465702034891466e-5,4.075858183675e-6,Sugars,undefined,Staphylococcus sp. URHA0057,Firmicutes,glucose,Bacilli
0.547578185588968,0.45465115790827304,1.5213698243882225e-5,1.1419258594255457e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,histidine,Bacilli
0.5223543547179657,0.4546416375187142,1.4312856519774327e-5,1.0304578845534015e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,homoserine ,Bacilli
0.4888347611226618,0.06134488859559817,7.857552921074597e-6,1.4369442455978482e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,hypoxanthine,Bacilli
0.5186978567103213,0.01250870347258871,2.961671201505438e-6,2.3476612886228178e-7,Auxins,undefined,Staphylococcus sp. URHA0057,Firmicutes,indole-3-acetic acid,Bacilli
0.5382877402823034,0.0613466770349419,1.047808151080215e-5,1.6554423068630552e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,inosine ,Bacilli
0.5685300167615526,0.45465539637644614,1.594822812796138e-5,1.2484566262655933e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,isoleucine ,Bacilli
0.5520547477312283,0.07326340062961131,1.2302516556936594e-5,1.913634555904182e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,jasmonic acid,Bacilli
0.5253154025260669,0.4546436735647111,1.4320729489638904e-5,1.0314244160443657e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,L-aspartic acid,Bacilli
0.5725771707366518,0.45465724116766304,1.595581621334443e-5,1.2495571451116461e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,L-carnitine,Bacilli
0.5437001055821303,0.4546513455532849,1.520486247947747e-5,1.1407361605429218e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,L-citrulline,Bacilli
0.5458359026264249,0.4546497837433486,1.5209728362760026e-5,1.1413900431390259e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,L-glutamate ,Bacilli
0.5440642133784077,0.4546510879109991,1.5205691996962972e-5,1.1408473690868683e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,L-hydroxyproline,Bacilli
0.5458359378142537,0.4546502509763293,1.5209736735404336e-5,1.1413917566713457e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,L-pyroglutamic acid,Bacilli
0.5740710013118482,0.4546576601987557,1.6646376239975704e-5,1.3502803170028365e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,L-tyrosine ,Bacilli
0.48170788330336517,0.07326054872681519,7.773057415146607e-6,1.4711918510783416e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,lactic acid,Bacilli
0.5685300167694558,0.45465539642356034,1.5948228261252257e-5,1.2484566460995468e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,leucine,Bacilli
0.552018976060453,0.024896306666603578,1.0339428016382994e-5,1.3008065813015725e-6,Fatty acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,linoleic acid,Bacilli
0.5617306343505373,0.4546550169075466,1.5935232057897247e-5,1.246573647940178e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,lysine,Bacilli
0.5060630790405858,0.07326167898159588,8.635124085869565e-6,1.5647155677557178e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,malic acid,Bacilli
0.4813715339757367,0.07326049146312932,7.772692888809267e-6,1.4712130967064505e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,malonic acid ,Bacilli
0.5758703971066936,0.4546566881525209,1.6649314143468108e-5,1.3507410064200265e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,methionine ,Bacilli
0.547237745525455,0.18645685672367424,1.3395479589688317e-5,4.718097040285453e-6,Sugars,undefined,Staphylococcus sp. URHA0057,Firmicutes,N-acetyl-D-glucosamine ,Bacilli
0.525574318986992,0.07326418880004888,9.495192673568982e-6,1.6589016031274828e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,nicotinic acid,Bacilli
0.545947335860836,0.4546501884741163,1.520998806039013e-5,1.1414254836615605e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,ornithine,Bacilli
0.5427101897199336,0.07326379639785563,1.043653739352125e-5,1.7382808346546731e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,pantothenic acid ,Bacilli
0.5301193763248278,0.18645572011159642,1.2452273731656234e-5,4.066503782118881e-6,Sugars,undefined,Staphylococcus sp. URHA0057,Firmicutes,arabinose,Bacilli
0.5301193763248278,0.18645572011159642,1.2452273731656234e-5,4.066503782118881e-6,Sugars,undefined,Staphylococcus sp. URHA0057,Firmicutes,D-ribose,Bacilli
0.5301193763235759,0.18645572007509129,1.2452273731630912e-5,4.066503782083375e-6,Sugars,undefined,Staphylococcus sp. URHA0057,Firmicutes,xylose,Bacilli
0.5766964256209566,0.45465810312739896,1.6650681551520436e-5,1.3509574925498128e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,phenylalanine ,Bacilli
0.5508174359771858,0.45465144200098406,1.5220970682175269e-5,1.142905192153724e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,proline ,Bacilli
0.5346161563071787,0.07326197264304235,1.0426947405554014e-5,1.7384008122195422e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,salicylic acid,Bacilli
0.4857617916770435,0.4546214376406834,1.3358342524321867e-5,9.14235828629499e-6,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,serine ,Bacilli
0.5346161519119055,0.07326193326668884,1.0426944177647348e-5,1.7384008073807356e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,shikimic acid ,Bacilli
0.5484284340838912,0.07326453042169902,1.136548390832272e-5,1.8181818181818183e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,sinapyl alcohol,Bacilli
0.5391247921980988,0.07326438975795585,1.0432306137151981e-5,1.738333022036021e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,stachyhydrine,Bacilli
0.5061285865545853,0.07326171194767309,8.635199391497245e-6,1.5647126611290985e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,succinic acid,Bacilli
0.5387863978246201,0.18645664963426578,1.2465702034891466e-5,4.075858183675e-6,Sugars,undefined,Staphylococcus sp. URHA0057,Firmicutes,inositol,Bacilli
0.5418566635371058,0.07326336021127629,1.0435531820067415e-5,1.7382931237995247e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,syringic acid,Bacilli
0.49922654050015447,0.07326259693065873,8.627524242783289e-6,1.5650295462037755e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,taurine,Bacilli
0.5494579052215744,0.0732639093739023,1.1366743984095262e-5,1.8181818181818183e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,thiamine,Bacilli
0.5061285829496922,0.07326167575466594,8.63519649947907e-6,1.5647126468874357e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,threonic acid ,Bacilli
0.5223543547161557,0.45464163751382614,1.4312856354388307e-5,1.03045786371044e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,threonine ,Bacilli
0.541153071441332,0.06134670610263484,1.0481935453016339e-5,1.6553717319221378e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,thymidine,Bacilli
0.5436639794680119,0.07326449764460571,1.0437664812662398e-5,1.7382672102095905e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,trans-cinnamic acid,Bacilli
0.544487087883665,0.07326426711665553,1.1360632673772782e-5,1.8181818181818183e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,trans-ferulic acid,Bacilli
0.5318796671508995,0.07326430221438397,9.502417405778198e-6,1.6586990210085714e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,trigonelline,Bacilli
0.5776134491794513,0.45465727238003123,1.665217590457865e-5,1.3511925876352253e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,tryptophan,Bacilli
0.4842947877434086,0.06134482357377129,7.852418040083538e-6,1.4360915432987282e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,uracil,Bacilli
0.5375926881811313,0.06134696073625924,9.586350470479345e-6,1.558876811632941e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,uridine,Bacilli
0.5573706199612667,0.45465416956559696,1.5235433590047105e-5,1.144855520467341e-5,Amino acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,valine ,Bacilli
0.5387329649735266,0.07326342740553281,1.0431841563950541e-5,1.7383388136216034e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,vanillic acid,Bacilli
0.5393046749628774,0.07326440937689653,1.0432519934812096e-5,1.7383303681338714e-6,Organic acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,vanillin,Bacilli
0.4909373519270885,0.06134515342975983,7.85990687135324e-6,1.4373370346048815e-6,Nucleotides,undefined,Staphylococcus sp. URHA0057,Firmicutes,xanthine,Bacilli
0.552018976060453,0.024896306666603578,1.0339428016382994e-5,1.3008065813015725e-6,Fatty acids,undefined,Staphylococcus sp. URHA0057,Firmicutes,linoleic acid,Bacilli
