Vmax,K,ontology,response
0.06840970405705477,0.0005566483958234385,Amino acids,positive
0.008379945617668654,0.0001727788187817882,Organic acids,positive
0.001375611266246678,0.00012344566199992105,Nucleotides,positive
0.0003034560298814698,0.00014963462448273635,Nucleotides,positive
0.2872699267883447,0.002920311499120421,Amino acids,positive
0.03957420157378472,0.0003997707037962679,Organic acids,positive
0.11637827182785819,0.0008666614431713349,Amino acids,positive
0.16608991737868778,0.0015387550442009278,Amino acids,positive
0.047178589217285974,0.0003700352780913192,Amino acids,positive
0.012680891924994313,0.0001983782667455928,Organic acids,positive
0.01834329985526678,0.00020623357436565698,Organic acids,positive
0.04877077579841811,0.00040892007199592757,Amino acids,positive
0.030842920594367933,0.000321990932906668,Organic acids,positive
0.00030985658124719855,0.00014437603704513843,Nucleotides,positive
0.011827618557448648,0.00019628710577287458,Sugars,positive
0.0003034560298814698,0.00014963462448273635,Nucleotides,positive
0.005421675333080166,0.00018558277133652352,Sugars,positive
0.005421675333080166,0.00018558277133652352,Sugars,positive
0.054935872777685996,0.0005559483849729129,Organic acids,positive
0.11032064451240794,0.0009638809757827846,Amino acids,positive
1.9837195500760112,0.027488041103549434,Amino acids,positive
0.06840970405705477,0.0005566483958234385,Amino acids,positive
0.0013657010143251032,0.00012887786043538,Nucleotides,positive
0.00030536587123385106,0.00015298213464194627,Nucleotides,positive
0.012528457457310514,0.00020816730368728554,Sugars,positive
0.012528457457310514,0.00020816730368728554,Sugars,positive
0.08687367664146088,0.0006493177596077521,Amino acids,positive
0.14183480815673502,0.001278386197817809,Amino acids,positive
0.001061605930432845,0.00012164021200796608,Nucleotides,positive
0.00024714307228943563,0.00012674719627299143,Auxins,positive
0.0002860308095597076,0.0001495560278071984,Nucleotides,positive
0.04907305296968422,0.00039255344567226544,Amino acids,positive
0.009990637021628807,0.000169353381794788,Organic acids,positive
0.1347354767974095,0.0012734255223796039,Amino acids,positive
0.042428514025933325,0.00034668113226479135,Amino acids,positive
0.09459600117702162,0.0007291821982344729,Amino acids,positive
0.0903127653780447,0.0007643176760454897,Amino acids,positive
0.0938604720987028,0.0007552284878053359,Amino acids,positive
0.0903127653780447,0.0007265594674983322,Amino acids,positive
0.04008688904759831,0.0003003088028124403,Amino acids,positive
0.08811953120119236,0.000968012975211097,Organic acids,positive
0.04907305296968422,0.00039255344567226544,Amino acids,positive
0.0009623837933077957,0.00015341705258278972,Fatty acids,positive
0.060698698301415124,0.0004783407980540587,Amino acids,positive
0.054935872777685996,0.0005880548266582788,Organic acids,positive
0.08864381545334114,0.0010281526176187375,Organic acids,positive
0.03722621640180764,0.00038604208341766987,Amino acids,positive
0.009376155014208097,0.0001870286009463802,Sugars,positive
0.033552373673170405,0.00029683862313769027,Organic acids,positive
0.09009139626404647,0.0007316242420077381,Amino acids,positive
0.017593747909352395,0.00021905482463497748,Organic acids,positive
0.016030643318571024,0.00023430297525848078,Sugars,positive
0.016030643318571024,0.00023430297525848078,Sugars,positive
0.016030643318571024,0.00023430297525848078,Sugars,positive
0.035925695031684614,0.0002726033811917352,Amino acids,positive
0.08060637495483777,0.0006321069939425546,Amino acids,positive
0.02492111249287932,0.0002391075860704264,Organic acids,positive
0.24835392693650118,0.0027063179889147927,Amino acids,positive
0.02492111249287932,0.00026161182946529005,Organic acids,positive
0.012859526469469309,0.0001831861668913171,Organic acids,positive
0.02077834762228926,0.00022150330765369582,Organic acids,positive
0.05485655216605025,0.0005593187806133129,Organic acids,positive
0.012528457457310514,0.00020816730368728554,Sugars,positive
0.01834329985526678,0.00021388535009300464,Organic acids,positive
0.06350114312432369,0.0011782710379188773,Organic acids,positive
0.0120023103180683,0.00019261534540349792,Organic acids,positive
0.05485655216605025,0.0005909621978651365,Organic acids,positive
0.14183480815673502,0.001278386197817809,Amino acids,positive
0.000250272463538571,0.00014369265004980127,Nucleotides,positive
0.016762366172514108,0.00018493814888035417,Organic acids,positive
0.016208097040793297,0.00019574007856804884,Organic acids,positive
0.027344551172425523,0.0002508118451031907,Organic acids,positive
0.03449079058219901,0.0002611911890854424,Amino acids,positive
0.0011547662955036586,0.00011530329845788565,Nucleotides,positive
0.0002918548738921297,0.0001445655116765823,Nucleotides,positive
0.06840970405705477,0.0005566483958234385,Amino acids,positive
0.021132169137911046,0.00022350855885044525,Organic acids,positive
0.020616300125461416,0.00021261524046775347,Organic acids,positive
0.0010199613754666393,0.00012657632800266576,Nucleotides,positive
0.1442248303954933,0.0008986982338247559,Amino acids,undefined
0.005910804440319964,0.00014150310296988307,Organic acids,undefined
0.005910804440319964,0.00014765541179466055,Organic acids,undefined
0.08943365050704478,0.0005226794805841106,Amino acids,undefined
0.0019697094662885686,0.00015185097899347454,Organic acids,undefined
0.0016513331602505802,0.00012200355697079909,Nucleotides,undefined
0.0003642795149450327,0.00014942759116287578,Nucleotides,undefined
0.3755548805202542,0.002706622710747021,Amino acids,undefined
0.009301931422602928,0.00016425075270728537,Organic acids,undefined
0.15214411219475493,0.000810573321870309,Amino acids,undefined
0.21713334136339796,0.0014308373906426963,Amino acids,undefined
0.06167770373564515,0.0003512103466374787,Amino acids,undefined
0.002980648563277012,0.0001523309555555663,Organic acids,undefined
0.004311599742569755,0.00014041903706947748,Organic acids,undefined
0.06375920752522764,0.00038577178496999344,Amino acids,undefined
0.0072496404433248065,0.00015822926337909698,Organic acids,undefined
0.00037196296663916833,0.0001441496812917639,Nucleotides,undefined
0.01492024538678086,0.00018833251650765307,Sugars,undefined
0.0003642795149450327,0.00014942759116287578,Nucleotides,undefined
0.006839308013198424,0.00018315853042649556,Sugars,undefined
0.006839308013198424,0.00018315853042649556,Sugars,undefined
0.012912698194709355,0.00018191378764544457,Organic acids,undefined
0.1442248303954933,0.0008986982338247559,Amino acids,undefined
2.593364251327945,0.02541447612990379,Amino acids,undefined
0.08943365050704478,0.0005226794805841106,Amino acids,undefined
0.0016394365379808421,0.00012738231023637253,Nucleotides,undefined
0.00036657215708412345,0.0001527691498524841,Nucleotides,undefined
0.015804336153806425,0.00019942557660268393,Sugars,undefined
0.015804336153806425,0.00019942557660268393,Sugars,undefined
0.11357204569302923,0.0006092667219379221,Amino acids,undefined
0.1854240540471255,0.0011898398163525646,Amino acids,undefined
0.001274389879653737,0.00012052388715313402,Nucleotides,undefined
0.00044501912779976513,0.00012700551781213393,Auxins,undefined
0.0003433616547558607,0.0001493608828693677,Nucleotides,undefined
0.06415438173718924,0.0003713605181256997,Amino acids,undefined
0.002348303105244972,0.0001408161540778893,Organic acids,undefined
0.17614292751142097,0.0011856152665676739,Amino acids,undefined
0.05546781625840485,0.00032966869593406637,Amino acids,undefined
0.12366762618317889,0.0006835152186497014,Amino acids,undefined
0.11806804906520917,0.0007153767010999216,Amino acids,undefined
0.12270605133886628,0.0007065864393254144,Amino acids,undefined
0.11806804906520917,0.0006800362353270214,Amino acids,undefined
0.05240655363758835,0.0002872311611183216,Amino acids,undefined
0.02071252997226341,0.00024210672306927775,Organic acids,undefined
0.06415438173718924,0.0003713605181256997,Amino acids,undefined
0.0006220738802506932,0.00015208379224680756,Fatty acids,undefined
0.07935286732996027,0.00045101606671690386,Amino acids,undefined
0.012912698194709355,0.00019241944711433047,Organic acids,undefined
0.02083576318899291,0.00025668883369708774,Organic acids,undefined
0.048666727524536775,0.00036577323752528076,Amino acids,undefined
0.01182778535822662,0.0001817145648743558,Sugars,undefined
0.007886498439936326,0.00014095946041524653,Organic acids,undefined
0.11777864790133542,0.0006847944175654351,Amino acids,undefined
0.004135417267085704,0.0001509399544329975,Organic acids,undefined
0.02022225614220626,0.00022179665948078903,Sugars,undefined
0.02022225614220626,0.00022179665948078903,Sugars,undefined
0.02022225614220626,0.00022179665948078903,Sugars,undefined
0.04696652467618763,0.00026128872963543555,Amino acids,undefined
0.10537865154830102,0.0005923685214616783,Amino acids,undefined
0.005857717153219792,0.00013544706810142345,Organic acids,undefined
0.3246790584734395,0.0025093123373746535,Amino acids,undefined
0.005857717153219792,0.0001481950274521457,Organic acids,undefined
0.003022636682211421,0.00014311498631080165,Organic acids,undefined
0.004883958664262063,0.0001338631969934832,Organic acids,undefined
0.012894053854192235,0.00018312167762836112,Organic acids,undefined
0.015804336153806425,0.00019942557660268393,Sugars,undefined
0.004311599742569755,0.00014562893067099518,Organic acids,undefined
0.014925968310391403,0.0002879844530028063,Organic acids,undefined
0.002821147693486961,0.0001551475563977206,Organic acids,undefined
0.012894053854192235,0.00019348177254005744,Organic acids,undefined
0.1854240540471255,0.0011898398163525646,Amino acids,undefined
0.000300436052160637,0.00014352841842381645,Nucleotides,undefined
0.003940000667520062,0.0001291664233144064,Organic acids,undefined
0.003809719493222208,0.00014184089955084458,Organic acids,undefined
0.006427347354400027,0.00013724537133006354,Organic acids,undefined
0.045090639597964395,0.00025154033250289026,Amino acids,undefined
0.001386222927141222,0.00011389524221562139,Nucleotides,undefined
0.0003503530707143838,0.00014435189805211797,Nucleotides,undefined
0.08943365050704478,0.0005226794805841106,Amino acids,undefined
0.004967124548683481,0.0001404734505390129,Organic acids,undefined
0.004845869337307818,0.00013470793612236628,Organic acids,undefined
0.001224398260475444,0.00012545760854476014,Nucleotides,undefined
0.09052429235791895,0.0005211728824043631,Amino acids,negative
0.001708166955477531,0.00012501820415786562,Organic acids,negative
0.001708166955477531,0.00013045377825168583,Organic acids,negative
0.056134008983994246,0.00032593834515666373,Amino acids,negative
0.0005692275317474866,0.0001486895551771123,Organic acids,negative
0.006681076783078756,0.00014133507550502191,Nucleotides,negative
0.001473827007435094,0.00015220288726077764,Nucleotides,negative
0.23572112865331638,0.0014689801614782055,Amino acids,negative
0.002688170796147724,0.00012867238484263048,Organic acids,negative
0.0954949162019218,0.00048572218691323674,Amino acids,negative
0.13628611675487362,0.0008058000132603612,Amino acids,negative
0.03871268539279985,0.00024218012408022482,Amino acids,negative
0.0008613794337282726,0.0001453749071650924,Organic acids,negative
0.0012460118212106513,0.00013047689073351443,Organic acids,negative
0.04001916401423819,0.0002517015551555885,Amino acids,negative
0.0020950779829404342,0.00013349092213181695,Organic acids,negative
0.001504913242462196,0.00014718399595908861,Nucleotides,negative
0.05062900366581273,0.0003092466046588105,Sugars,negative
0.001473827007435094,0.00015220288726077764,Nucleotides,negative
0.02320788576162653,0.00022000831227209455,Sugars,negative
0.02320788576162653,0.00022000831227209455,Sugars,negative
0.0037316484727183586,0.00012541097148785732,Organic acids,negative
0.09052429235791895,0.0005211728824043631,Amino acids,negative
1.6277534390854949,0.013404804215938407,Amino acids,negative
0.056134008983994246,0.00032593834515666373,Amino acids,negative
0.006632944614018853,0.00014743026500189813,Nucleotides,negative
0.0014831027360016195,0.0001556242258156414,Nucleotides,negative
0.05362899686460462,0.00033230458820950666,Sugars,negative
0.05362899686460462,0.00033230458820950666,Sugars,negative
0.07128473675309632,0.0003772991548050444,Amino acids,negative
0.11638343572825624,0.0006769969567932744,Amino acids,negative
0.00515601384535457,0.000135488299720601,Nucleotides,negative
0.0,0.00012580424738356172,Auxins,negative
0.0013891960962261415,0.00015197681437667984,Nucleotides,negative
0.040267199430870856,0.0002486153377404371,Amino acids,negative
0.0006786375367897632,0.0001365052327276821,Organic acids,negative
0.11055803513929352,0.0006770358989636038,Amino acids,negative
0.034814981592712436,0.00023113608114456348,Amino acids,negative
0.07762133827522766,0.00041902124373913353,Amino acids,negative
0.07410670244783375,0.0004319204025434824,Amino acids,negative
0.07701779530629588,0.00042486146282757754,Amino acids,negative
0.07410670244783375,0.00041058301738789116,Amino acids,negative
0.032893546624051015,0.00021148808667844645,Amino acids,negative
0.005985726582597457,0.00013244909298512015,Organic acids,negative
0.040267199430870856,0.0002486153377404371,Amino acids,negative
0.001438188059630543,0.00015313476687254444,Fatty acids,negative
0.04980669515726428,0.0002927567101656003,Amino acids,negative
0.0037316484727183586,0.0001326535503883719,Organic acids,negative
0.00602133982454446,0.00014014914280587715,Organic acids,negative
0.03054620385722437,0.00024838015250690015,Amino acids,negative
0.04013533107107315,0.00026249080669245555,Sugars,negative
0.0022791239611363446,0.00011741187487894443,Organic acids,negative
0.0739250566418003,0.000413565478762589,Amino acids,negative
0.0011950967409039522,0.00014065031273642777,Organic acids,negative
0.0686203647335363,0.0004118994690628655,Sugars,negative
0.0686203647335363,0.0004118994690628655,Sugars,negative
0.0686203647335363,0.0004118994690628655,Sugars,negative
0.029479052942297492,0.00019575654003006738,Amino acids,negative
0.06614206329716546,0.0003622112691338687,Amino acids,negative
0.0016928252282226272,0.00011978779157606253,Organic acids,negative
0.20378836245566428,0.0013682951663359642,Amino acids,negative
0.0016928252282226272,0.00013106193666557434,Organic acids,negative
0.0008735136056520075,0.00013706171058247086,Organic acids,negative
0.0014114181726775305,0.00012062401244732963,Organic acids,negative
0.00372626043345914,0.00012629218671801685,Organic acids,negative
0.05362899686460462,0.00033230458820950666,Sugars,negative
0.0012460118212106513,0.00013531790611408647,Organic acids,negative
0.004313464622919454,0.00015349502449938382,Organic acids,negative
0.0008152851807553996,0.00014948755700421208,Organic acids,negative
0.00372626043345914,0.00013343715752622273,Organic acids,negative
0.11638343572825624,0.0006769969567932744,Amino acids,negative
0.0012155247537000244,0.00014572995482894533,Nucleotides,negative
0.0011386231794284953,0.00012074137499277957,Organic acids,negative
0.0011009731439547527,0.00013369872386759444,Organic acids,negative
0.0018574430050958923,0.00012008967066729703,Organic acids,negative
0.028301633154142587,0.000195644509262102,Amino acids,negative
0.005608475647209385,0.00013277033438635798,Nucleotides,negative
0.0014174824456834778,0.0001472154035923551,Nucleotides,negative
0.056134008983994246,0.00032593834515666373,Amino acids,negative
0.0014354523319913919,0.00012792991180471074,Organic acids,negative
0.0014004107150097042,0.0001229390192194556,Organic acids,negative
0.004953754329055675,0.00014045412093350408,Nucleotides,negative
0.0890399632253484,0.0005099313953991317,Amino acids,negative
0.0010233061668688064,0.0001228737443795383,Organic acids,negative
0.0010233061668688064,0.00012821608109169212,Organic acids,negative
0.05521357820577308,0.0003200800288635166,Amino acids,negative
0.000341005334239048,0.00014827829719526206,Organic acids,negative
0.0020012057520270975,0.00012203846688981668,Nucleotides,negative
0.00044146043826977916,0.00014943260294515538,Nucleotides,negative
0.2318560032896281,0.0014321271592033081,Amino acids,negative
0.0016103939632326994,0.00012404412598982726,Organic acids,negative
0.093929083623298,0.00047604916813843084,Amino acids,negative
0.13405142981952226,0.000787188416637269,Amino acids,negative
0.03807791250221074,0.00023893355580224435,Amino acids,negative
0.0005160238486768319,0.00014447002044667382,Organic acids,negative
0.000746444354603407,0.00012918355353012348,Organic acids,negative
0.039362968760343384,0.00024770937624475094,Amino acids,negative
0.0012550917304302149,0.00013027280242163382,Organic acids,negative
0.00045077180444097215,0.00014415516082401703,Nucleotides,negative
0.06241013042692577,0.0003502084551251814,Sugars,negative
0.00044146043826977916,0.00014943260294515538,Nucleotides,negative
0.02860824966805229,0.00023249184729070066,Sugars,negative
0.02860824966805229,0.00023249184729070066,Sugars,negative
0.002235506829396391,0.00011806072821406566,Organic acids,negative
0.0890399632253484,0.0005099313953991317,Amino acids,negative
1.6010631243937925,0.01304719493155527,Amino acids,negative
0.05521357820577308,0.0003200800288635166,Amino acids,negative
0.001986788559004533,0.00012741851393532636,Nucleotides,negative
0.0004442388289340783,0.00015277430570563073,Nucleotides,negative
0.06610820768027925,0.0003773197745023848,Sugars,negative
0.06610820768027925,0.0003773197745023848,Sugars,negative
0.0701158791048986,0.00037039190902208327,Amino acids,negative
0.11447509356174615,0.0006617261509526308,Amino acids,negative
0.0015443984405310324,0.00012055091071209298,Nucleotides,negative
0.0003595377196849574,0.00012660759337520242,Auxins,negative
0.0004161106523281477,0.00014936560686230774,Nucleotides,negative
0.03960693713391801,0.00024496038226509156,Amino acids,negative
0.0004065492393695683,0.00013594444084485223,Organic acids,negative
0.10874521221494335,0.0006618920461586469,Amino acids,negative
0.03424411945082848,0.00022820209775886437,Amino acids,negative
0.07634857921011957,0.0004111454664681966,Amino acids,negative
0.07289157295610418,0.0004234799884500061,Amino acids,negative
0.0757549325506558,0.00041647260191947117,Amino acids,negative
0.07289157295610418,0.0004025595698589129,Amino acids,negative
0.032354190300395914,0.00020923270228148178,Amino acids,negative
0.00358585026218949,0.00011818413571824624,Organic acids,negative
0.03960693713391801,0.00024496038226509156,Amino acids,negative
0.001938534221195363,0.00015385964582622646,Fatty acids,negative
0.04899001350537484,0.0002880442570987155,Amino acids,negative
0.002235506829396391,0.0001248788249802275,Organic acids,negative
0.0036071849742266796,0.00012498892359284137,Organic acids,negative
0.03004533697283662,0.0002448845651648235,Amino acids,negative
0.049474630459001585,0.000289855230385186,Sugars,negative
0.001365347571565268,0.00011434865619406485,Organic acids,negative
0.07271290560098906,0.00040548915599506266,Amino acids,negative
0.000715942818733396,0.00013931177114127964,Organic acids,negative
0.08458799507948937,0.00047630025956134993,Sugars,negative
0.08458799507948937,0.00047630025956134993,Sugars,negative
0.08458799507948937,0.00047630025956134993,Sugars,negative
0.028995684158702534,0.00019380520284144825,Amino acids,negative
0.0650575301968996,0.00035535792868542337,Amino acids,negative
0.0010141154469218952,0.00011775073396052772,Organic acids,negative
0.20044683947445396,0.0013343193560950923,Amino acids,negative
0.0010141154469218952,0.0001288331559803421,Organic acids,negative
0.000523293028612427,0.00013627426223507386,Organic acids,negative
0.0008455338136007032,0.00011890177568501583,Organic acids,negative
0.002232279033785657,0.00011889944752866814,Organic acids,negative
0.06610820768027925,0.0003773197745023848,Sugars,negative
0.000746444354603407,0.00013397658290138247,Organic acids,negative
0.002584053587414084,0.00013599979002299349,Organic acids,negative
0.0004884103105662287,0.00014875126852691262,Organic acids,negative
0.002232279033785657,0.0001256261746824307,Organic acids,negative
0.11447509356174615,0.0006617261509526308,Amino acids,negative
0.0003640902818235332,0.00014353239407929747,Nucleotides,negative
0.0006821113811578316,0.00011964539148313119,Organic acids,negative
0.000659556493674752,0.0001326395382177513,Organic acids,negative
0.0011127324970354494,0.00011785794874653489,Organic acids,negative
0.027837570552869534,0.00019398011197528683,Amino acids,negative
0.0016799258696930045,0.00011392932789481744,Nucleotides,negative
0.00042458335920995423,0.00014435706912785835,Nucleotides,negative
0.05521357820577308,0.0003200800288635166,Amino acids,negative
0.0008599318812851974,0.00012629816904424003,Organic acids,negative
0.0008389396108051776,0.0001214080441603688,Organic acids,negative
0.001483814956676347,0.0001254846900713413,Nucleotides,negative
0.04670865044450882,0.00016946254229320177,Amino acids,positive
0.008696268761761182,0.000128046579921169,Organic acids,positive
0.008696268761761182,0.0001336138225264372,Organic acids,positive
0.0289639801139295,0.00014265027881965508,Amino acids,positive
0.0028979342954718597,0.00014927032788140224,Organic acids,positive
0.017006662942783975,0.0001355102042793499,Nucleotides,positive
0.003751622674791395,0.00015136664967526305,Nucleotides,positive
0.12162719546174602,0.00031596704513608856,Amino acids,positive
0.013685463031500285,0.0001352083465229452,Organic acids,positive
0.049273388876295746,0.00018308422437275057,Amino acids,positive
0.07032079922562404,0.0002235024066115938,Amino acids,positive
0.019974939794404817,0.00014060533840363029,Amino acids,positive
0.004385278053491329,0.00014665277538826406,Organic acids,positive
0.006343439464645399,0.0001323033232365212,Organic acids,positive
0.020649055566563615,0.00012679898649524504,Amino acids,positive
0.010666030716772162,0.0001380355052628324,Organic acids,positive
0.00383075260226133,0.0001462697122640936,Nucleotides,positive
0.05452445830747227,0.00018486170980643667,Sugars,positive
0.003751622674791395,0.00015136664967526305,Nucleotides,positive
0.024993527582863447,0.00018210076725163558,Sugars,positive
0.024993527582863447,0.00018210076725163558,Sugars,positive
0.01899780225762678,0.00013579088106214498,Organic acids,positive
0.04670865044450882,0.00016946254229320177,Amino acids,positive
0.839886890200478,0.002216348188833923,Amino acids,positive
0.0289639801139295,0.00014265027881965508,Amino acids,positive
0.016884142636180093,0.0001413895209889251,Nucleotides,positive
0.0037752340168551736,0.00015476394938182365,Nucleotides,positive
0.05775527448489355,0.00019561131995990614,Sugars,positive
0.05775527448489355,0.00019561131995990614,Sugars,positive
0.03678144025544473,0.0001611934240929,Amino acids,positive
0.060051430122961214,0.00019922205802011764,Amino acids,positive
0.013124619345545846,0.0001309793018361869,Nucleotides,positive
0.0,0.0001258021461904163,Auxins,positive
0.0035361949184278332,0.0001511885956892396,Nucleotides,positive
0.02077703667828052,0.0001342634167955737,Amino acids,positive
0.003454940041322562,0.00013729717509162052,Organic acids,positive
0.05704564468436015,0.00020323295651070457,Amino acids,positive
0.01796380577068117,0.00013934108160539838,Amino acids,positive
0.040050994734071726,0.0001726132461751217,Amino acids,positive
0.038237515810067436,0.00016784671637420158,Amino acids,positive
0.03973957912584346,0.0001624007117043325,Amino acids,positive
0.038237515810067436,0.00015955488757128444,Amino acids,positive
0.01697238532468405,0.0001409242891160173,Amino acids,positive
0.030473301763488257,0.00015259386384449975,Organic acids,positive
0.02077703667828052,0.0001342634167955737,Amino acids,positive
0.0027456778719135728,0.00015224529279565072,Fatty acids,positive
0.025699217892790928,0.000145319056219943,Amino acids,positive
0.01899780225762678,0.00014363290762804397,Organic acids,positive
0.030654608586252644,0.00016155818992119993,Organic acids,positive
0.01576120532080567,0.00013901435308926965,Amino acids,positive
0.043223390293951496,0.0001793959043635073,Sugars,positive
0.011603007799592172,0.00012173770897326507,Organic acids,positive
0.03814379035541068,0.00016088305106487266,Amino acids,positive
0.006084231065282627,0.00014254058224201014,Organic acids,positive
0.07390009569719587,0.00021633980895570629,Sugars,positive
0.07390009569719587,0.00021633980895570629,Sugars,positive
0.07390009569719587,0.00021633980895570629,Sugars,positive
0.015210577663206567,0.00013470541165520042,Amino acids,positive
0.03412792780539886,0.0001477920647262577,Amino acids,positive
0.008618164111012346,0.00012266449552438756,Organic acids,positive
0.10515055283685748,0.0003053002289395146,Amino acids,positive
0.008618164111012346,0.00013420938922080052,Organic acids,positive
0.004447053057340829,0.0001381737339993757,Organic acids,positive
0.007185522308272469,0.00012305613084020954,Organic acids,positive
0.01897037177880453,0.00013673210842310462,Organic acids,positive
0.05775527448489355,0.00019561131995990614,Sugars,positive
0.006343439464645399,0.00013721210378063236,Organic acids,positive
0.021959825141781842,0.00017820154713835674,Organic acids,positive
0.004150612460096418,0.00015052733317627554,Organic acids,positive
0.01897037177880453,0.00014446771700361667,Organic acids,positive
0.060051430122961214,0.00019922205802011764,Amino acids,positive
0.0030941149841509225,0.00014506659948850464,Nucleotides,positive
0.005796724468254983,0.00012228910740125966,Organic acids,positive
0.005605048340626126,0.00013519449085900223,Organic acids,positive
0.00945623232563446,0.00012324127679373171,Organic acids,positive
0.014603053562449932,0.00014357081691575787,Amino acids,positive
0.014276359642576772,0.00012708299114570188,Nucleotides,positive
0.003608197744726897,0.0001463525872028226,Nucleotides,positive
0.0289639801139295,0.00014265027881965508,Amino acids,positive
0.007307880083773338,0.00013023423584832122,Organic acids,positive
0.007129483400625781,0.0001251010405406374,Organic acids,positive
0.012609768291988474,0.00013593545090021173,Nucleotides,positive
0.07374715323259831,0.0001994466407662826,Amino acids,positive
0.019614753486994315,0.00013691752114097417,Organic acids,positive
0.019614753486994315,0.00014287045684275565,Organic acids,positive
0.04573052441807389,0.0001582759992015252,Amino acids,positive
0.006536397204871493,0.00015097157004040156,Organic acids,positive
0.0,0.00011391225230915952,Nucleotides,positive
0.0,0.00014826674110081077,Nucleotides,positive
0.1920342235454816,0.0004142640096502085,Amino acids,positive
0.03086806434716119,0.00015435396662186136,Organic acids,positive
0.07779655642302512,0.00020888479215713384,Amino acids,positive
0.1110278012012344,0.0002731445887916164,Amino acids,positive
0.03153794707856043,0.00014926481760787114,Amino acids,positive
0.009891155660849027,0.00015039600105787085,Organic acids,positive
0.014307860620155433,0.0001376534437771905,Organic acids,positive
0.032602292091160785,0.00013744721172817055,Amino acids,positive
0.024057623898899066,0.0001513478327197728,Organic acids,positive
0.0,0.0001428803776573779,Nucleotides,positive
0.027950435829330808,0.00015194069595245543,Sugars,positive
0.0,0.00014826674110081077,Nucleotides,positive
0.012812231621156661,0.00017206775788767642,Sugars,positive
0.012812231621156661,0.00017206775788767642,Sugars,positive
0.04285024052114808,0.00016619647630438086,Organic acids,positive
0.07374715323259831,0.0001994466407662826,Amino acids,positive
1.32607700287232,0.003170189259222714,Amino acids,positive
0.04573052441807389,0.0001582759992015252,Amino acids,positive
0.0,0.0001189911425395042,Nucleotides,positive
0.0,0.00015157492396512907,Nucleotides,positive
0.02960662321837639,0.00015943264261221056,Sugars,positive
0.02960662321837639,0.00015943264261221056,Sugars,positive
0.05807332228227184,0.00017961692426131146,Amino acids,positive
0.09481374385620528,0.00023995344399032486,Amino acids,positive
0.0,0.00011426060782080831,Nucleotides,positive
0.0,0.00012580208335826373,Auxins,positive
0.0,0.00014826674110081077,Nucleotides,positive
0.032804358358690354,0.0001440121755528882,Amino acids,positive
0.007792744115829689,0.00013961699096292043,Organic acids,positive
0.09006798226353904,0.0002436257242605896,Amino acids,positive
0.02836261643621951,0.00014716681201937712,Amino acids,positive
0.06323554240301996,0.0001936200828270633,Amino acids,positive
0.06037228459488619,0.00019035959275920248,Amino acids,positive
0.06274385586614781,0.00018477608174466415,Amino acids,positive
0.06037228459488619,0.0001809556009013377,Amino acids,positive
0.026797286784151268,0.00014694001175322413,Amino acids,positive
0.06873365099453971,0.00021160340960346815,Organic acids,positive
0.032804358358690354,0.0001440121755528882,Amino acids,positive
0.003096488625621371,0.00015228999192906791,Fatty acids,positive
0.04057587067622918,0.00015788844821777102,Amino acids,positive
0.04285024052114808,0.0001757944491000746,Organic acids,positive
0.06914259519020109,0.0002242711467587966,Organic acids,positive
0.024884984105991166,0.00014833803375867793,Amino acids,positive
0.022157259957072257,0.00015740313398722295,Sugars,positive
0.026171010111534415,0.0001344092606487046,Organic acids,positive
0.06022430375192479,0.00018242479701442545,Amino acids,positive
0.01372320655821848,0.0001480776988299861,Organic acids,positive
0.03788281345076303,0.000164580933512602,Sugars,positive
0.03788281345076303,0.000164580933512602,Sugars,positive
0.03788281345076303,0.000164580933512602,Sugars,positive
0.024015611476882345,0.00013991015782361315,Amino acids,positive
0.053883755951499294,0.00016607178472950087,Amino acids,positive
0.019438585579516256,0.00013109114849843464,Organic acids,positive
0.16601965286419007,0.00039592294099628214,Amino acids,positive
0.019438585579516256,0.00014342913894534615,Organic acids,positive
0.010030491450181355,0.0001414311548537973,Organic acids,positive
0.016207209392125433,0.0001301804710770732,Organic acids,positive
0.042788370069018714,0.00016731349561667407,Organic acids,positive
0.02960662321837639,0.00015943264261221056,Sugars,positive
0.014307860620155433,0.00014276072702687422,Organic acids,positive
0.0495311918908906,0.0002505737120235503,Organic acids,positive
0.00936185879889369,0.00015357312208262572,Organic acids,positive
0.042788370069018714,0.0001767792438396358,Organic acids,positive
0.09481374385620528,0.00023995344399032486,Amino acids,positive
0.0,0.0001426077051809325,Nucleotides,positive
0.01307472487244319,0.000126822839108529,Organic acids,positive
0.012642392328937449,0.00013957600164114813,Organic acids,positive
0.021328879208363245,0.00013247319346482657,Organic acids,positive
0.023056406436175306,0.00014801021644741854,Amino acids,positive
0.0,0.0001059949468295158,Nucleotides,positive
0.0,0.00014315409485595525,Nucleotides,positive
0.04573052441807389,0.0001582759992015252,Amino acids,positive
0.016483191847292845,0.0001369842314697215,Organic acids,positive
0.016080811578386794,0.00013143419255188203,Organic acids,positive
0.0,0.00011918092107624982,Nucleotides,positive
0.5912874823009304,0.0007565236239768166,Amino acids,undefined
0.03752951063731004,0.00014742133520596713,Organic acids,undefined
0.03752951063731004,0.00015383095847579175,Organic acids,undefined
0.36665668384758404,0.0004485875181100724,Amino acids,undefined
0.012506289645320356,0.00015298595959331175,Organic acids,undefined
0.1223229094572237,0.00023400616440401482,Nucleotides,undefined
0.026984094546360908,0.00016550705221576477,Nucleotides,undefined
